indicator_data_id,indicator_id,name,measure,year_description,data_valuemessage
151613,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,2009-2011,12.1
151565,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,2009-2011,21.2
151614,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,2009-2011,9.5
151566,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,2009-2011,16.0
151615,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,2009-2011,4.7
151567,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,2009-2011,10.0
151616,661,O3-Attributable Asthma Hospitalizations ,Rate- 18 Yrs and Older,2009-2011,4.2
151568,655,O3-Attributable Asthma Hospitalizations ,Rate- Children 0 to 17 Yrs Old,2009-2011,7.2
131022,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,3.9
131023,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,5.6
131024,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,3.9
131025,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,4.8
131026,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,7.8
151426,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,4.1
151427,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,5.2
151428,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,3.8
151429,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,4.5
151430,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,7.8
131021,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,4.9
151425,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,4.7
130979,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,9.9
130980,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,5.4
130981,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,3.3
130982,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,4.4
130983,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,2.4
130984,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,2.8
130985,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,2.5
130986,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,3.5
130987,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,4.9
130988,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,5.3
130989,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,3.5
130990,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,3.8
130991,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,6.4
130992,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,4.1
130993,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,5.6
130994,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,8.1
130995,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,9.6
130996,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,4.0
130997,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,3.1
130998,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,5.0
130999,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,4.7
131000,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,4.2
131001,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,4.0
131002,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,4.0
131003,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,3.2
131004,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,3.1
131005,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,3.9
131006,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,3.8
131007,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,3.8
131008,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,3.0
131009,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,5.0
131010,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,4.8
131011,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,6.7
131012,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,4.9
131013,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,3.9
131014,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,5.5
131015,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,4.3
131016,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,11.7
131017,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,5.6
131018,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,8.7
131019,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,9.3
131020,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2005-2007,7.5
151383,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,8.6
151384,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,5.4
151385,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,4.0
151386,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,4.5
151387,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,2.7
151388,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,2.8
151389,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,3.1
151390,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,3.6
151391,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,4.2
151392,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,4.8
151393,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,3.5
151394,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,4.1
151395,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,5.3
151396,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,3.9
151397,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,5.7
151398,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,7.2
151399,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,8.9
151400,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,3.7
151401,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,3.2
151402,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,4.3
151403,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,4.7
151404,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,4.1
151405,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,4.0
151406,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,3.4
151407,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,3.6
151408,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,3.4
151409,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,4.0
151410,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,2.8
151411,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,3.5
151412,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,3.0
151413,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,5.4
151414,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,4.5
151415,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,5.5
151416,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,4.8
151417,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,4.0
151418,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,5.2
151419,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,4.3
151420,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,9.0
151421,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,5.7
151422,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,8.4
151423,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,9.7
151424,652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,2009-2011,7.3
131262,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,122.3
130830,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,212.5
131263,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,55.5
130831,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,99.3
131264,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,59.9
130832,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,179.4
131265,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,26.0
130833,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,80.8
131266,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,29.6
130834,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,55.3
131406,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,67.0
131454,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,128.2
131407,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,48.5
131455,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,93.1
131408,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,45.7
131456,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,144.3
131409,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,23.1
131457,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,74.8
131410,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,28.1
131458,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,50.5
131261,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,56.9
130829,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,126.3
131405,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,45.1
131453,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,106.8
131219,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,36.7
130787,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,88.3
131220,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,69.4
130788,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,152.6
131221,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,108.2
130789,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,167.2
131222,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,79.7
130790,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,162.5
131223,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,192.7
130791,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,257.1
131224,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,193.7
130792,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,308.0
131225,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,189.1
130793,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,278.6
131226,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,36.6
130794,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,60.8
131227,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,60.9
130795,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,99.3
131228,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,114.4
130796,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,195.4
131229,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,100.1
130797,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,175.6
131230,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,47.2
130798,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,47.0
131231,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,13.0
130799,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,14.7
131232,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,56.7
130800,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,111.9
131233,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,41.8
130801,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,91.9
131234,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,14.8
130802,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,19.7
131235,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,24.1
130803,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,38.4
131236,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,118.4
130804,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,185.7
131237,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,66.4
130805,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,175.9
131238,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,209.9
130806,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,424.7
131239,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,202.7
130807,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,354.2
131240,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,32.3
130808,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,113.2
131241,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,11.5
130809,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,39.0
131242,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,39.1
130810,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,139.1
131243,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,27.4
130811,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,61.7
131244,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,11.6
130812,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,25.6
131245,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,46.3
130813,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,124.9
131246,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,35.0
130814,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,71.6
131247,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,18.2
130815,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,71.2
131248,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,22.0
130816,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,89.3
131249,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,13.3
130817,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,48.7
131250,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,8.5
130818,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,26.7
131251,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,19.1
130819,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,51.0
131396,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,17.2
131252,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,22.2
130820,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,54.8
131253,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,30.6
130821,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,81.4
131254,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,47.5
130822,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,113.6
131255,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,28.4
130823,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,73.8
131256,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,60.0
130824,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,152.7
131257,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,62.6
130825,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,106.9
131258,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,41.6
130826,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,82.4
131259,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,16.2
130827,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,30.2
131260,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2005-2007,16.5
130828,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2005-2007,24.0
131363,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,25.4
131411,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,60.7
131364,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,37.6
131412,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,73.4
131365,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,68.7
131413,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,122.8
131366,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,57.5
131414,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,121.9
131367,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,131.3
131415,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,200.2
131368,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,130.1
131416,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,249.3
131369,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,138.1
131417,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,251.3
131370,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,28.2
131418,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,59.6
131371,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,40.7
131419,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,89.1
131372,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,95.4
131420,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,178.4
131373,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,85.0
131421,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,153.2
131374,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,35.0
131422,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,51.3
131375,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,13.2
131423,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,19.5
131376,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,57.9
131424,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,115.8
131377,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,40.9
131425,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,81.7
131378,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,11.3
131426,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,20.7
131379,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,19.8
131427,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,35.1
131380,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,106.8
131428,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,184.6
131381,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,44.5
131429,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,138.5
131382,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,137.0
131430,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,291.1
131383,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,147.1
131431,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,299.4
131384,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,25.5
131432,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,74.2
131385,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,9.4
131433,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,35.5
131386,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,25.3
131434,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,88.6
131387,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,20.7
131435,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,69.7
131600,639,PM2.5-Attributable Deaths ,Rate - Adults 30 Yrs and Older,2009-2011,50.0
131388,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,9.2
131436,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,24.5
131389,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,45.5
131437,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,151.9
131390,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,25.7
131438,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,57.2
131391,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,28.1
131439,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,79.4
131392,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,15.6
131440,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,75.2
131393,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,9.3
131441,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,38.0
131394,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,6.7
131442,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,22.1
131395,657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,2009-2011,14.9
131443,648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,2009-2011,51.1
